AssessmentSW,Date,caseload
Sandra Lopez,11/23/2019,0
Devon Riley,11/23/2019,0
Lauren Morrison,11/23/2019,0
Matthew Silva,11/23/2019,0
Shelly Stewart,11/23/2019,0
Aubrey Grant,11/23/2019,0
Arlene Cooper,11/23/2019,0
Amy Porter,11/23/2019,0
Bill Bailey,11/23/2019,0
Alvin Gutierrez,11/23/2019,0
Louise Welch,11/23/2019,0
Norman Newman,11/23/2019,0
Scott Franklin,11/23/2019,0
Claude Mills,11/23/2019,0
Colleen Flores,11/23/2019,0
Clayton Beck,11/23/2019,0
Cherly Jackson,11/23/2019,0
Kaylee Williams,11/23/2019,0
Claudia Young,11/23/2019,0
Ken Reid,11/23/2019,0
Sophie Williamson,11/23/2019,0
Brett Coleman,11/23/2019,0
Ana Lewis,11/23/2019,0
Arthur Morris,11/23/2019,0
Derek Matthews,11/23/2019,0
Rose Watts,11/23/2019,0
Ruben Gutierrez,11/23/2019,0
Mark Jacobs,11/23/2019,0
Carla Howell,11/23/2019,0
Sara Perry,11/23/2019,0
Evan Graham,11/23/2019,0
Audrey Wagner,11/23/2019,0
Beatrice Schmidt,11/23/2019,0
Nathan Black,11/23/2019,0
Laurie Gibson,11/23/2019,0
Norman Chambers,11/23/2019,0
Diane Meyer,11/23/2019,0
Ian Young,11/23/2019,0
Sonia Herrera,11/23/2019,0
Abigail Meyer,11/23/2019,0
Emma Brooks,11/23/2019,0
Kyle Wood,11/23/2019,0
David Garza,11/23/2019,0
Dana Tucker,11/23/2019,0
Elmer Sims,11/23/2019,0
Roland Hanson,11/23/2019,0
Rhonda Terry,11/23/2019,0
Chris Hamilton,11/23/2019,0
Allen Rivera,11/24/2019,0
Jared Gonzales,11/24/2019,0
Constance Holmes,11/24/2019,0
Sandra Lopez,11/24/2019,0
Devon Riley,11/24/2019,0
Lauren Morrison,11/24/2019,0
Matthew Silva,11/24/2019,0
Shelly Stewart,11/24/2019,0
Aubrey Grant,11/24/2019,0
Arlene Cooper,11/24/2019,0
Amy Porter,11/24/2019,0
Bill Bailey,11/24/2019,0
Alvin Gutierrez,11/24/2019,0
Louise Welch,11/24/2019,0
Norman Newman,11/24/2019,0
Scott Franklin,11/24/2019,0
Claude Mills,11/24/2019,0
Colleen Flores,11/24/2019,0
Clayton Beck,11/24/2019,0
Cherly Jackson,11/24/2019,0
Kaylee Williams,11/24/2019,0
Claudia Young,11/24/2019,0
Ken Reid,11/24/2019,0
Sophie Williamson,11/24/2019,0
Brett Coleman,11/24/2019,0
Ana Lewis,11/24/2019,0
Arthur Morris,11/24/2019,0
Derek Matthews,11/24/2019,0
Ruben Gutierrez,11/24/2019,0
Mark Jacobs,11/24/2019,0
Carla Howell,11/24/2019,0
Sara Perry,11/24/2019,0
Evan Graham,11/24/2019,0
Audrey Wagner,11/24/2019,0
Beatrice Schmidt,11/24/2019,0
Nathan Black,11/24/2019,0
Laurie Gibson,11/24/2019,0
Norman Chambers,11/24/2019,0
Diane Meyer,11/24/2019,0
Ian Young,11/24/2019,0
Sonia Herrera,11/24/2019,0
Abigail Meyer,11/24/2019,0
Emma Brooks,11/24/2019,0
Kyle Wood,11/24/2019,0
David Garza,11/24/2019,0
Dana Tucker,11/24/2019,0
Elmer Sims,11/24/2019,0
Roland Hanson,11/24/2019,0
Rhonda Terry,11/24/2019,0
Chris Hamilton,11/24/2019,0
Allen Rivera,11/25/2019,0
Jared Gonzales,11/25/2019,0
Constance Holmes,11/25/2019,0
Sandra Lopez,11/25/2019,0
Devon Riley,11/25/2019,0
Lauren Morrison,11/25/2019,0
Matthew Silva,11/25/2019,0
Shelly Stewart,11/25/2019,0
Aubrey Grant,11/25/2019,0
Arlene Cooper,11/25/2019,0
Amy Porter,11/25/2019,0
Bill Bailey,11/25/2019,0
Alvin Gutierrez,11/25/2019,0
Louise Welch,11/25/2019,0
Norman Newman,11/25/2019,0
Scott Franklin,11/25/2019,0
Claude Mills,11/25/2019,0
Colleen Flores,11/25/2019,0
Clayton Beck,11/25/2019,0
Cherly Jackson,11/25/2019,0
Kaylee Williams,11/25/2019,0
Claudia Young,11/25/2019,0
Ken Reid,11/25/2019,0
Sophie Williamson,11/25/2019,0
Brett Coleman,11/25/2019,0
Ana Lewis,11/25/2019,0
Arthur Morris,11/25/2019,0
Derek Matthews,11/25/2019,0
Ruben Gutierrez,11/25/2019,0
Mark Jacobs,11/25/2019,0
Carla Howell,11/25/2019,0
Sara Perry,11/25/2019,0
Evan Graham,11/25/2019,0
Audrey Wagner,11/25/2019,0
Beatrice Schmidt,11/25/2019,0
Nathan Black,11/25/2019,0
Laurie Gibson,11/25/2019,0
Norman Chambers,11/25/2019,0
Diane Meyer,11/25/2019,0
Ian Young,11/25/2019,0
Sonia Herrera,11/25/2019,0
Abigail Meyer,11/25/2019,0
Emma Brooks,11/25/2019,0
Kyle Wood,11/25/2019,0
David Garza,11/25/2019,0
Dana Tucker,11/25/2019,0
Elmer Sims,11/25/2019,0
Roland Hanson,11/25/2019,0
Rhonda Terry,11/25/2019,0
Chris Hamilton,11/25/2019,0
Allen Rivera,11/26/2019,0
Jared Gonzales,11/26/2019,0
Constance Holmes,11/26/2019,0
Sandra Lopez,11/26/2019,0
Devon Riley,11/26/2019,0
Lauren Morrison,11/26/2019,0
Matthew Silva,11/26/2019,0
Shelly Stewart,11/26/2019,0
Aubrey Grant,11/26/2019,0
Arlene Cooper,11/26/2019,0
Amy Porter,11/26/2019,0
Bill Bailey,11/26/2019,0
Alvin Gutierrez,11/26/2019,0
Louise Welch,11/26/2019,0
Norman Newman,11/26/2019,0
Scott Franklin,11/26/2019,0
Claude Mills,11/26/2019,0
Colleen Flores,11/26/2019,0
Clayton Beck,11/26/2019,0
Cherly Jackson,11/26/2019,0
Kaylee Williams,11/26/2019,0
Claudia Young,11/26/2019,0
Ken Reid,11/26/2019,0
Sophie Williamson,11/26/2019,0
Brett Coleman,11/26/2019,0
Ana Lewis,11/26/2019,0
Arthur Morris,11/26/2019,0
Derek Matthews,11/26/2019,0
Ruben Gutierrez,11/26/2019,0
Mark Jacobs,11/26/2019,0
Carla Howell,11/26/2019,0
Sara Perry,11/26/2019,0
Evan Graham,11/26/2019,0
Audrey Wagner,11/26/2019,0
Beatrice Schmidt,11/26/2019,0
Nathan Black,11/26/2019,0
Laurie Gibson,11/26/2019,0
Norman Chambers,11/26/2019,0
Diane Meyer,11/26/2019,0
Ian Young,11/26/2019,0
Sonia Herrera,11/26/2019,0
Abigail Meyer,11/26/2019,0
Emma Brooks,11/26/2019,0
Kyle Wood,11/26/2019,0
David Garza,11/26/2019,0
Dana Tucker,11/26/2019,0
Elmer Sims,11/26/2019,0
Roland Hanson,11/26/2019,0
Rhonda Terry,11/26/2019,0
Chris Hamilton,11/26/2019,0
Allen Rivera,11/27/2019,0
Jared Gonzales,11/27/2019,0
Constance Holmes,11/27/2019,0
Sandra Lopez,11/27/2019,0
Devon Riley,11/27/2019,0
Lauren Morrison,11/27/2019,0
Matthew Silva,11/27/2019,0
Shelly Stewart,11/27/2019,0
Aubrey Grant,11/27/2019,0
Arlene Cooper,11/27/2019,0
Amy Porter,11/27/2019,0
Bill Bailey,11/27/2019,0
Alvin Gutierrez,11/27/2019,0
Louise Welch,11/27/2019,0
Norman Newman,11/27/2019,0
Scott Franklin,11/27/2019,0
Claude Mills,11/27/2019,0
Colleen Flores,11/27/2019,0
Clayton Beck,11/27/2019,0
Cherly Jackson,11/27/2019,0
Kaylee Williams,11/27/2019,0
Claudia Young,11/27/2019,0
Ken Reid,11/27/2019,0
Sophie Williamson,11/27/2019,0
Brett Coleman,11/27/2019,0
Ana Lewis,11/27/2019,0
Arthur Morris,11/27/2019,0
Derek Matthews,11/27/2019,0
Ruben Gutierrez,11/27/2019,0
Mark Jacobs,11/27/2019,0
Carla Howell,11/27/2019,0
Sara Perry,11/27/2019,0
Evan Graham,11/27/2019,0
Audrey Wagner,11/27/2019,0
Beatrice Schmidt,11/27/2019,0
Nathan Black,11/27/2019,0
Laurie Gibson,11/27/2019,0
Norman Chambers,11/27/2019,0
Diane Meyer,11/27/2019,0
Ian Young,11/27/2019,0
Sonia Herrera,11/27/2019,0
Abigail Meyer,11/27/2019,0
Emma Brooks,11/27/2019,0
Kyle Wood,11/27/2019,0
David Garza,11/27/2019,0
Dana Tucker,11/27/2019,0
Elmer Sims,11/27/2019,0
Roland Hanson,11/27/2019,0
Rhonda Terry,11/27/2019,0
Chris Hamilton,11/27/2019,0
Allen Rivera,11/28/2019,0
Jared Gonzales,11/28/2019,0
Constance Holmes,11/28/2019,0
Sandra Lopez,11/28/2019,0
Devon Riley,11/28/2019,0
Lauren Morrison,11/28/2019,0
Matthew Silva,11/28/2019,0
Shelly Stewart,11/28/2019,0
Aubrey Grant,11/28/2019,0
Arlene Cooper,11/28/2019,0
Amy Porter,11/28/2019,0
Bill Bailey,11/28/2019,0
Alvin Gutierrez,11/28/2019,0
Louise Welch,11/28/2019,0
Norman Newman,11/28/2019,0
Scott Franklin,11/28/2019,0
Claude Mills,11/28/2019,0
Colleen Flores,11/28/2019,0
Clayton Beck,11/28/2019,0
Cherly Jackson,11/28/2019,0
Kaylee Williams,11/28/2019,0
Claudia Young,11/28/2019,0
Ken Reid,11/28/2019,0
Sophie Williamson,11/28/2019,0
Brett Coleman,11/28/2019,0
Ana Lewis,11/28/2019,0
Arthur Morris,11/28/2019,0
Derek Matthews,11/28/2019,0
Ruben Gutierrez,11/28/2019,0
Mark Jacobs,11/28/2019,0
Carla Howell,11/28/2019,0
Sara Perry,11/28/2019,0
Evan Graham,11/28/2019,0
Audrey Wagner,11/28/2019,0
Beatrice Schmidt,11/28/2019,0
Nathan Black,11/28/2019,0
Laurie Gibson,11/28/2019,0
Norman Chambers,11/28/2019,0
Diane Meyer,11/28/2019,0
Ian Young,11/28/2019,0
Sonia Herrera,11/28/2019,0
Abigail Meyer,11/28/2019,0
Emma Brooks,11/28/2019,0
Kyle Wood,11/28/2019,0
David Garza,11/28/2019,0
Dana Tucker,11/28/2019,0
Elmer Sims,11/28/2019,0
Roland Hanson,11/28/2019,0
Rhonda Terry,11/28/2019,0
Chris Hamilton,11/28/2019,0
Allen Rivera,11/29/2019,0
Jared Gonzales,11/29/2019,0
Constance Holmes,11/29/2019,0
Sandra Lopez,11/29/2019,0
Devon Riley,11/29/2019,0
Lauren Morrison,11/29/2019,0
Matthew Silva,11/29/2019,0
Shelly Stewart,11/29/2019,0
Aubrey Grant,11/29/2019,0
Arlene Cooper,11/29/2019,0
Amy Porter,11/29/2019,0
Bill Bailey,11/29/2019,0
Alvin Gutierrez,11/29/2019,0
Louise Welch,11/29/2019,0
Norman Newman,11/29/2019,0
Scott Franklin,11/29/2019,0
Claude Mills,11/29/2019,0
Colleen Flores,11/29/2019,0
Clayton Beck,11/29/2019,0
Cherly Jackson,11/29/2019,0
Kaylee Williams,11/29/2019,0
Claudia Young,11/29/2019,0
Ken Reid,11/29/2019,0
Sophie Williamson,11/29/2019,0
Brett Coleman,11/29/2019,0
Ana Lewis,11/29/2019,0
Arthur Morris,11/29/2019,0
Derek Matthews,11/29/2019,0
Ruben Gutierrez,11/29/2019,0
Mark Jacobs,11/29/2019,0
Carla Howell,11/29/2019,0
Sara Perry,11/29/2019,0
Evan Graham,11/29/2019,0
Audrey Wagner,11/29/2019,0
Beatrice Schmidt,11/29/2019,0
Nathan Black,11/29/2019,0
Laurie Gibson,11/29/2019,0
Norman Chambers,11/29/2019,0
Diane Meyer,11/29/2019,0
Ian Young,11/29/2019,0
Sonia Herrera,11/29/2019,0
Abigail Meyer,11/29/2019,0
Emma Brooks,11/29/2019,0
Kyle Wood,11/29/2019,0
David Garza,11/29/2019,0
Dana Tucker,11/29/2019,0
Elmer Sims,11/29/2019,0
Roland Hanson,11/29/2019,0
Rhonda Terry,11/29/2019,0
Chris Hamilton,11/29/2019,0
Allen Rivera,11/30/2019,0
Jared Gonzales,11/30/2019,0
Constance Holmes,11/30/2019,0
Sandra Lopez,11/30/2019,0
Devon Riley,11/30/2019,0
Lauren Morrison,11/30/2019,0
Matthew Silva,11/30/2019,0
Shelly Stewart,11/30/2019,0
Aubrey Grant,11/30/2019,0
Arlene Cooper,11/30/2019,0
Amy Porter,11/30/2019,0
Bill Bailey,11/30/2019,0
Alvin Gutierrez,11/30/2019,0
Louise Welch,11/30/2019,0
Norman Newman,11/30/2019,0
Scott Franklin,11/30/2019,0
Claude Mills,11/30/2019,0
Colleen Flores,11/30/2019,0
Clayton Beck,11/30/2019,0
Cherly Jackson,11/30/2019,0
Kaylee Williams,11/30/2019,0
Claudia Young,11/30/2019,0
Ken Reid,11/30/2019,0
Sophie Williamson,11/30/2019,0
Brett Coleman,11/30/2019,0
Ana Lewis,11/30/2019,0
Arthur Morris,11/30/2019,0
Derek Matthews,11/30/2019,0
Ruben Gutierrez,11/30/2019,0
Mark Jacobs,11/30/2019,0
Carla Howell,11/30/2019,0
Sara Perry,11/30/2019,0
Evan Graham,11/30/2019,0
Audrey Wagner,11/30/2019,0
Beatrice Schmidt,11/30/2019,0
Nathan Black,11/30/2019,0
Laurie Gibson,11/30/2019,0
Norman Chambers,11/30/2019,0
Diane Meyer,11/30/2019,0
Ian Young,11/30/2019,0
Sonia Herrera,11/30/2019,0
Abigail Meyer,11/30/2019,0
Emma Brooks,11/30/2019,0
Kyle Wood,11/30/2019,0
David Garza,11/30/2019,0
Dana Tucker,11/30/2019,0
Elmer Sims,11/30/2019,0
Roland Hanson,11/30/2019,0
Rhonda Terry,11/30/2019,0
Chris Hamilton,11/30/2019,0
Allen Rivera,12/1/2019,0
Jared Gonzales,12/1/2019,0
Constance Holmes,12/1/2019,0
Sandra Lopez,12/1/2019,0
Devon Riley,12/1/2019,0
Lauren Morrison,12/1/2019,0
Matthew Silva,12/1/2019,0
Shelly Stewart,12/1/2019,0
Aubrey Grant,12/1/2019,0
Arlene Cooper,12/1/2019,0
Amy Porter,12/1/2019,0
Bill Bailey,12/1/2019,0
Alvin Gutierrez,12/1/2019,0
Louise Welch,12/1/2019,0
Norman Newman,12/1/2019,0
Scott Franklin,12/1/2019,0
Claude Mills,12/1/2019,0
Colleen Flores,12/1/2019,0
Clayton Beck,12/1/2019,0
Cherly Jackson,12/1/2019,0
Kaylee Williams,12/1/2019,0
Claudia Young,12/1/2019,0
Ken Reid,12/1/2019,0
Sophie Williamson,12/1/2019,0
Brett Coleman,12/1/2019,0
Ana Lewis,12/1/2019,0
Arthur Morris,12/1/2019,0
Derek Matthews,12/1/2019,0
Ruben Gutierrez,12/1/2019,0
Mark Jacobs,12/1/2019,0
Carla Howell,12/1/2019,0
Sara Perry,12/1/2019,0
Evan Graham,12/1/2019,0
Audrey Wagner,12/1/2019,0
Beatrice Schmidt,12/1/2019,0
Nathan Black,12/1/2019,0
Laurie Gibson,12/1/2019,0
Norman Chambers,12/1/2019,0
Diane Meyer,12/1/2019,0
Ian Young,12/1/2019,0
Sonia Herrera,12/1/2019,0
Abigail Meyer,12/1/2019,0
Emma Brooks,12/1/2019,0
Kyle Wood,12/1/2019,0
David Garza,12/1/2019,0
Dana Tucker,12/1/2019,0
Elmer Sims,12/1/2019,0
Roland Hanson,12/1/2019,0
Rhonda Terry,12/1/2019,0
Chris Hamilton,12/1/2019,0
Allen Rivera,12/2/2019,0
Jared Gonzales,12/2/2019,0
Constance Holmes,12/2/2019,0
Sandra Lopez,12/2/2019,0
Devon Riley,12/2/2019,0
Lauren Morrison,12/2/2019,0
Matthew Silva,12/2/2019,0
Shelly Stewart,12/2/2019,0
Aubrey Grant,12/2/2019,0
Arlene Cooper,12/2/2019,0
Amy Porter,12/2/2019,0
Bill Bailey,12/2/2019,0
Alvin Gutierrez,12/2/2019,0
Louise Welch,12/2/2019,0
Norman Newman,12/2/2019,0
Scott Franklin,12/2/2019,0
Claude Mills,12/2/2019,0
Colleen Flores,12/2/2019,0
Clayton Beck,12/2/2019,0
Cherly Jackson,12/2/2019,0
Kaylee Williams,12/2/2019,0
Claudia Young,12/2/2019,0
Ken Reid,12/2/2019,0
Sophie Williamson,12/2/2019,0
Brett Coleman,12/2/2019,0
Ana Lewis,12/2/2019,0
Arthur Morris,12/2/2019,0
Derek Matthews,12/2/2019,0
Ruben Gutierrez,12/2/2019,0
Mark Jacobs,12/2/2019,0
Carla Howell,12/2/2019,0
Sara Perry,12/2/2019,0
Evan Graham,12/2/2019,0
Audrey Wagner,12/2/2019,0
Beatrice Schmidt,12/2/2019,0
Nathan Black,12/2/2019,0
Laurie Gibson,12/2/2019,0
Norman Chambers,12/2/2019,0
Diane Meyer,12/2/2019,0
Ian Young,12/2/2019,0
Sonia Herrera,12/2/2019,0
Abigail Meyer,12/2/2019,0
Emma Brooks,12/2/2019,0
Kyle Wood,12/2/2019,0
David Garza,12/2/2019,0
Dana Tucker,12/2/2019,0
Elmer Sims,12/2/2019,0
Roland Hanson,12/2/2019,0
Rhonda Terry,12/2/2019,0
Chris Hamilton,12/2/2019,0
Allen Rivera,12/3/2019,0
Jared Gonzales,12/3/2019,0
Constance Holmes,12/3/2019,0
Sandra Lopez,12/3/2019,0
Devon Riley,12/3/2019,0
Lauren Morrison,12/3/2019,0
Matthew Silva,12/3/2019,0
Shelly Stewart,12/3/2019,0
Aubrey Grant,12/3/2019,0
Arlene Cooper,12/3/2019,0
Amy Porter,12/3/2019,0
Bill Bailey,12/3/2019,0
Alvin Gutierrez,12/3/2019,0
Louise Welch,12/3/2019,0
Norman Newman,12/3/2019,0
Scott Franklin,12/3/2019,0
Claude Mills,12/3/2019,0
Colleen Flores,12/3/2019,0
Clayton Beck,12/3/2019,0
Cherly Jackson,12/3/2019,0
Kaylee Williams,12/3/2019,0
Claudia Young,12/3/2019,0
Ken Reid,12/3/2019,0
Sophie Williamson,12/3/2019,0
Brett Coleman,12/3/2019,0
Ana Lewis,12/3/2019,0
Arthur Morris,12/3/2019,0
Derek Matthews,12/3/2019,0
Ruben Gutierrez,12/3/2019,0
Mark Jacobs,12/3/2019,0
Carla Howell,12/3/2019,0
Sara Perry,12/3/2019,0
Evan Graham,12/3/2019,0
Audrey Wagner,12/3/2019,0
Beatrice Schmidt,12/3/2019,0
Nathan Black,12/3/2019,0
Laurie Gibson,12/3/2019,0
Norman Chambers,12/3/2019,0
Diane Meyer,12/3/2019,0
Ian Young,12/3/2019,0
Sonia Herrera,12/3/2019,0
Abigail Meyer,12/3/2019,0
Emma Brooks,12/3/2019,0
Kyle Wood,12/3/2019,0
David Garza,12/3/2019,0
Dana Tucker,12/3/2019,0
Elmer Sims,12/3/2019,0
Roland Hanson,12/3/2019,0
Rhonda Terry,12/3/2019,0
Chris Hamilton,12/3/2019,0
Allen Rivera,12/4/2019,0
Jared Gonzales,12/4/2019,0
Constance Holmes,12/4/2019,0
Sandra Lopez,12/4/2019,0
Devon Riley,12/4/2019,0
Lauren Morrison,12/4/2019,0
Matthew Silva,12/4/2019,0
Shelly Stewart,12/4/2019,0
Aubrey Grant,12/4/2019,0
Arlene Cooper,12/4/2019,0
Amy Porter,12/4/2019,0
Bill Bailey,12/4/2019,0
Alvin Gutierrez,12/4/2019,0
Louise Welch,12/4/2019,0
Norman Newman,12/4/2019,0
Scott Franklin,12/4/2019,0
Claude Mills,12/4/2019,0
Colleen Flores,12/4/2019,0
Clayton Beck,12/4/2019,0
Cherly Jackson,12/4/2019,0
Kaylee Williams,12/4/2019,0
Claudia Young,12/4/2019,0
Ken Reid,12/4/2019,0
Sophie Williamson,12/4/2019,0
Brett Coleman,12/4/2019,0
Ana Lewis,12/4/2019,0
Arthur Morris,12/4/2019,0
Derek Matthews,12/4/2019,0
Ruben Gutierrez,12/4/2019,0
Mark Jacobs,12/4/2019,0
Carla Howell,12/4/2019,0
Sara Perry,12/4/2019,0
Evan Graham,12/4/2019,0
Audrey Wagner,12/4/2019,0
Beatrice Schmidt,12/4/2019,0
Nathan Black,12/4/2019,0
Laurie Gibson,12/4/2019,0
Norman Chambers,12/4/2019,0
Diane Meyer,12/4/2019,0
Ian Young,12/4/2019,0
Sonia Herrera,12/4/2019,0
Abigail Meyer,12/4/2019,0
Emma Brooks,12/4/2019,0
Kyle Wood,12/4/2019,0
David Garza,12/4/2019,0
Dana Tucker,12/4/2019,0
Elmer Sims,12/4/2019,0
Roland Hanson,12/4/2019,0
Rhonda Terry,12/4/2019,0
Chris Hamilton,12/4/2019,0
Allen Rivera,12/5/2019,0
Jared Gonzales,12/5/2019,0
Constance Holmes,12/5/2019,0
Sandra Lopez,12/5/2019,0
Devon Riley,12/5/2019,0
Lauren Morrison,12/5/2019,0
Matthew Silva,12/5/2019,0
Shelly Stewart,12/5/2019,0
Aubrey Grant,12/5/2019,0
Arlene Cooper,12/5/2019,0
Amy Porter,12/5/2019,0
Bill Bailey,12/5/2019,0
Alvin Gutierrez,12/5/2019,0
Louise Welch,12/5/2019,0
Norman Newman,12/5/2019,0
Scott Franklin,12/5/2019,0
Claude Mills,12/5/2019,0
Colleen Flores,12/5/2019,0
Clayton Beck,12/5/2019,0
Cherly Jackson,12/5/2019,0
Kaylee Williams,12/5/2019,0
Claudia Young,12/5/2019,0
Ken Reid,12/5/2019,0
Sophie Williamson,12/5/2019,0
Brett Coleman,12/5/2019,0
Ana Lewis,12/5/2019,0
Arthur Morris,12/5/2019,0
Derek Matthews,12/5/2019,0
Ruben Gutierrez,12/5/2019,0
Mark Jacobs,12/5/2019,0
Carla Howell,12/5/2019,0
Sara Perry,12/5/2019,0
Evan Graham,12/5/2019,0
Audrey Wagner,12/5/2019,0
Beatrice Schmidt,12/5/2019,0
Nathan Black,12/5/2019,0
Laurie Gibson,12/5/2019,0
Norman Chambers,12/5/2019,0
Diane Meyer,12/5/2019,0
Ian Young,12/5/2019,0
Sonia Herrera,12/5/2019,0
Abigail Meyer,12/5/2019,0
Emma Brooks,12/5/2019,0
Kyle Wood,12/5/2019,0
David Garza,12/5/2019,0
Dana Tucker,12/5/2019,0
Elmer Sims,12/5/2019,0
Roland Hanson,12/5/2019,0
Rhonda Terry,12/5/2019,0
Chris Hamilton,12/5/2019,0
Allen Rivera,12/6/2019,0
Jared Gonzales,12/6/2019,0
Constance Holmes,12/6/2019,0
Sandra Lopez,12/6/2019,0
Devon Riley,12/6/2019,0
Lauren Morrison,12/6/2019,0
Matthew Silva,12/6/2019,0
Shelly Stewart,12/6/2019,0
Aubrey Grant,12/6/2019,0
Arlene Cooper,12/6/2019,0
Amy Porter,12/6/2019,0
Bill Bailey,12/6/2019,0
Alvin Gutierrez,12/6/2019,0
Louise Welch,12/6/2019,0
Norman Newman,12/6/2019,0
Scott Franklin,12/6/2019,0
Claude Mills,12/6/2019,0
Colleen Flores,12/6/2019,0
Clayton Beck,12/6/2019,0
Cherly Jackson,12/6/2019,0
Kaylee Williams,12/6/2019,0
Claudia Young,12/6/2019,0
Ken Reid,12/6/2019,0
Sophie Williamson,12/6/2019,0
Brett Coleman,12/6/2019,0
Ana Lewis,12/6/2019,0
Arthur Morris,12/6/2019,0
Derek Matthews,12/6/2019,0
Ruben Gutierrez,12/6/2019,0
Mark Jacobs,12/6/2019,0
Carla Howell,12/6/2019,0
Sara Perry,12/6/2019,0
Evan Graham,12/6/2019,0
Audrey Wagner,12/6/2019,0
Beatrice Schmidt,12/6/2019,0
Nathan Black,12/6/2019,0
Laurie Gibson,12/6/2019,0
Norman Chambers,12/6/2019,0
Diane Meyer,12/6/2019,0
Ian Young,12/6/2019,0
Sonia Herrera,12/6/2019,0
Abigail Meyer,12/6/2019,0
Emma Brooks,12/6/2019,0
Kyle Wood,12/6/2019,0
David Garza,12/6/2019,0
Dana Tucker,12/6/2019,0
Elmer Sims,12/6/2019,0
Roland Hanson,12/6/2019,0
Rhonda Terry,12/6/2019,0
Chris Hamilton,12/6/2019,0
Allen Rivera,12/7/2019,0
Jared Gonzales,12/7/2019,0
Constance Holmes,12/7/2019,0
Sandra Lopez,12/7/2019,0
Devon Riley,12/7/2019,0
Lauren Morrison,12/7/2019,0
Matthew Silva,12/7/2019,0
Shelly Stewart,12/7/2019,0
Aubrey Grant,12/7/2019,0
Arlene Cooper,12/7/2019,0
Amy Porter,12/7/2019,0
Bill Bailey,12/7/2019,0
Alvin Gutierrez,12/7/2019,0
Louise Welch,12/7/2019,0
Norman Newman,12/7/2019,0
Scott Franklin,12/7/2019,0
Claude Mills,12/7/2019,0
Colleen Flores,12/7/2019,0
Clayton Beck,12/7/2019,0
Cherly Jackson,12/7/2019,0
Kaylee Williams,12/7/2019,0
Claudia Young,12/7/2019,0
Ken Reid,12/7/2019,0
Sophie Williamson,12/7/2019,0
Brett Coleman,12/7/2019,0
Ana Lewis,12/7/2019,0
Arthur Morris,12/7/2019,0
Derek Matthews,12/7/2019,0
Ruben Gutierrez,12/7/2019,0
Mark Jacobs,12/7/2019,0
Carla Howell,12/7/2019,0
Sara Perry,12/7/2019,0
Evan Graham,12/7/2019,0
Audrey Wagner,12/7/2019,0
Beatrice Schmidt,12/7/2019,0
Nathan Black,12/7/2019,0
Laurie Gibson,12/7/2019,0
Norman Chambers,12/7/2019,0
Diane Meyer,12/7/2019,0
Ian Young,12/7/2019,0
Sonia Herrera,12/7/2019,0
Abigail Meyer,12/7/2019,0
Emma Brooks,12/7/2019,0
Kyle Wood,12/7/2019,0
David Garza,12/7/2019,0
Dana Tucker,12/7/2019,0
Elmer Sims,12/7/2019,0
Roland Hanson,12/7/2019,0
Rhonda Terry,12/7/2019,0
Chris Hamilton,12/7/2019,0
Allen Rivera,12/8/2019,0
Jared Gonzales,12/8/2019,0
Constance Holmes,12/8/2019,0
Sandra Lopez,12/8/2019,0
Devon Riley,12/8/2019,0
Lauren Morrison,12/8/2019,0
Matthew Silva,12/8/2019,0
Shelly Stewart,12/8/2019,0
Aubrey Grant,12/8/2019,0
Arlene Cooper,12/8/2019,0
Amy Porter,12/8/2019,0
Bill Bailey,12/8/2019,0
Alvin Gutierrez,12/8/2019,0
Louise Welch,12/8/2019,0
Norman Newman,12/8/2019,0
Scott Franklin,12/8/2019,0
Claude Mills,12/8/2019,0
Colleen Flores,12/8/2019,0
Clayton Beck,12/8/2019,0
Cherly Jackson,12/8/2019,0
Kaylee Williams,12/8/2019,0
Claudia Young,12/8/2019,0
Ken Reid,12/8/2019,0
Sophie Williamson,12/8/2019,0
Brett Coleman,12/8/2019,0
Ana Lewis,12/8/2019,0
Arthur Morris,12/8/2019,0
Derek Matthews,12/8/2019,0
Ruben Gutierrez,12/8/2019,0
Mark Jacobs,12/8/2019,0
Carla Howell,12/8/2019,0
Sara Perry,12/8/2019,0
Evan Graham,12/8/2019,0
Audrey Wagner,12/8/2019,0
Beatrice Schmidt,12/8/2019,0
Nathan Black,12/8/2019,0
Laurie Gibson,12/8/2019,0
Norman Chambers,12/8/2019,0
Diane Meyer,12/8/2019,0
Ian Young,12/8/2019,0
Sonia Herrera,12/8/2019,0
Abigail Meyer,12/8/2019,0
Emma Brooks,12/8/2019,0
Kyle Wood,12/8/2019,0
David Garza,12/8/2019,0
Dana Tucker,12/8/2019,0
Elmer Sims,12/8/2019,0
Roland Hanson,12/8/2019,0
Rhonda Terry,12/8/2019,0
Chris Hamilton,12/8/2019,0
Allen Rivera,12/9/2019,0
Jared Gonzales,12/9/2019,0
Constance Holmes,12/9/2019,0
Sandra Lopez,12/9/2019,0
Devon Riley,12/9/2019,0
Lauren Morrison,12/9/2019,0
Matthew Silva,12/9/2019,0
Shelly Stewart,12/9/2019,0
Aubrey Grant,12/9/2019,0
Arlene Cooper,12/9/2019,0
Amy Porter,12/9/2019,0
Bill Bailey,12/9/2019,0
Alvin Gutierrez,12/9/2019,0
Louise Welch,12/9/2019,0
Norman Newman,12/9/2019,0
Scott Franklin,12/9/2019,0
